created_at,entry_id,Temperature,Humidity,CO,Hydrogen
1/17/2019 6:36,359,30,42,1023,415
1/17/2019 6:36,360,30,42,1023,415
1/17/2019 6:37,361,30,42,1023,415
1/17/2019 6:37,362,30,42,1023,235
1/17/2019 6:37,363,30,42,1023,415
1/17/2019 6:38,364,30,42,1023,415
1/17/2019 6:38,365,30,42,1023,415
1/17/2019 6:38,366,30,42,1023,234
1/17/2019 6:39,367,30,42,1023,415
1/17/2019 6:39,368,30,42,1023,415
1/17/2019 6:39,369,30,42,1023,415
1/17/2019 6:40,370,30,42,1023,235
1/17/2019 6:40,371,30,43,1023,415
1/17/2019 6:40,372,30,43,1023,415
1/17/2019 6:41,373,30,43,1023,236
1/17/2019 6:41,374,30,43,1023,415
1/17/2019 6:41,375,30,43,1023,415
1/17/2019 6:42,376,30,43,1023,415
1/17/2019 6:42,377,30,43,1023,237
1/17/2019 6:42,378,30,43,1023,415
1/17/2019 6:43,379,30,43,1023,415
1/17/2019 6:43,380,30,43,1023,237
1/17/2019 6:43,381,30,43,1023,415
1/17/2019 6:43,382,30,43,1023,415
1/17/2019 6:44,383,30,43,1023,237
1/17/2019 6:44,384,30,43,1023,415
1/17/2019 6:44,385,30,44,1023,415
1/17/2019 6:45,386,30,44,1023,415
1/17/2019 6:45,387,30,44,1023,237
1/17/2019 6:45,388,30,44,1023,415
1/17/2019 6:46,389,30,44,1023,415
1/17/2019 6:46,390,30,44,1023,415
1/17/2019 6:46,391,30,44,1023,238
1/17/2019 6:47,392,30,44,1023,415
1/17/2019 6:47,393,30,45,1023,415
1/17/2019 6:47,394,30,45,1023,415
1/17/2019 6:48,395,30,45,1023,237
1/17/2019 6:48,396,30,45,1023,415
1/17/2019 6:48,397,30,45,1023,415
1/17/2019 6:49,398,30,45,1023,237
1/17/2019 6:49,399,30,45,1023,415
1/17/2019 6:49,400,30,45,1023,415
1/17/2019 6:50,401,30,45,1023,415
1/17/2019 6:50,402,30,45,1023,237
1/17/2019 6:50,403,30,45,1023,415
1/17/2019 6:51,404,30,45,1023,415
1/17/2019 6:51,405,30,45,1023,415
1/17/2019 6:51,406,30,45,1023,237
1/17/2019 6:52,407,30,45,1023,415
1/17/2019 6:52,408,30,46,1023,415
1/17/2019 6:52,409,30,46,1023,415
1/17/2019 6:53,410,30,46,1023,237
1/17/2019 6:53,411,30,46,1023,415
1/17/2019 6:53,412,30,46,1023,415
1/17/2019 6:54,413,30,46,1023,415
1/17/2019 6:54,414,30,46,1023,236
1/17/2019 6:54,415,30,46,1023,415
1/17/2019 6:55,416,30,46,1023,415
1/17/2019 6:55,417,30,46,1023,415
1/17/2019 6:55,418,30,46,1023,236
1/17/2019 6:55,419,30,46,1023,415
1/17/2019 6:56,420,30,46,1023,415
1/17/2019 6:56,421,30,46,1023,415
1/17/2019 6:56,422,30,46,1023,236
1/17/2019 6:57,423,30,46,1023,415
1/17/2019 6:57,424,31,46,1023,415
1/17/2019 6:57,425,31,46,1023,236
1/17/2019 6:58,426,31,46,1023,415
1/17/2019 6:58,427,31,47,1023,415
1/17/2019 6:58,428,30,47,1023,415
1/17/2019 6:59,429,30,47,1023,236
1/17/2019 6:59,430,30,47,1023,415
1/17/2019 6:59,431,30,47,1023,415
1/17/2019 7:00,432,30,47,1023,415
1/17/2019 7:00,433,30,47,1023,236
1/17/2019 7:00,434,30,47,1023,415
1/17/2019 7:01,435,30,47,1023,415
1/17/2019 7:01,436,30,47,1023,236
1/17/2019 7:01,437,30,47,1023,415
1/17/2019 7:02,438,30,48,1023,415
1/17/2019 7:02,439,30,48,1023,415
1/17/2019 7:02,440,30,48,1023,235
1/17/2019 7:03,441,30,48,1023,415
1/17/2019 7:03,442,30,47,1023,415
1/17/2019 7:03,443,30,47,1023,415
1/17/2019 7:04,444,30,47,1023,235
1/17/2019 7:04,445,30,47,1023,415
1/17/2019 7:04,446,30,47,1023,415
1/17/2019 7:05,447,30,47,1023,415
1/17/2019 7:05,448,30,47,1023,235
1/17/2019 7:05,449,30,47,1023,415
1/17/2019 7:06,450,30,48,1023,415
1/17/2019 7:06,451,30,48,1023,415
1/17/2019 7:06,452,30,48,1023,235
1/17/2019 7:06,453,30,48,1023,415
1/17/2019 7:07,454,30,48,1023,415
1/17/2019 7:07,455,30,48,1023,415
1/17/2019 7:08,456,30,48,1023,235
1/17/2019 7:08,457,30,48,1023,415
1/17/2019 7:08,458,30,49,1023,415
1/17/2019 7:09,459,30,49,1023,415
1/17/2019 7:09,460,30,49,1023,234
1/17/2019 7:09,461,30,49,1023,415
1/17/2019 7:10,462,30,48,1023,415
1/17/2019 7:10,463,31,48,1023,415
1/17/2019 7:10,464,31,48,1023,234
1/17/2019 7:10,465,31,48,1023,415
1/17/2019 7:11,466,30,48,1023,415
1/17/2019 7:11,467,30,48,1023,226
1/17/2019 7:11,468,30,48,1023,415
1/17/2019 7:12,469,30,44,1023,415
1/17/2019 7:12,470,30,44,1023,415
1/17/2019 7:12,471,30,44,1023,228
1/17/2019 7:13,472,30,42,1023,415
1/17/2019 7:13,473,30,42,1023,415
1/17/2019 7:13,474,30,42,1023,225
1/17/2019 7:14,475,30,42,1023,415
1/17/2019 7:14,476,30,42,1023,415
1/17/2019 7:14,477,30,42,1023,225
1/17/2019 7:14,478,30,42,1023,415
1/17/2019 7:15,479,30,38,1023,415
1/17/2019 7:15,480,30,38,1023,415
1/17/2019 7:15,481,30,38,1023,223
1/17/2019 7:16,482,30,38,1023,415
1/17/2019 7:16,483,30,38,1023,415
1/17/2019 7:16,484,30,38,1023,415
1/17/2019 7:17,485,30,38,1023,225
1/17/2019 7:17,486,30,38,1023,415
1/17/2019 7:17,487,30,38,1023,415
1/17/2019 7:18,488,30,38,1023,415
1/17/2019 7:18,489,30,38,1023,223
1/17/2019 7:18,490,30,38,1023,415
1/17/2019 7:19,491,31,38,1023,415
1/17/2019 7:19,492,31,38,1023,223
1/17/2019 7:19,493,31,38,1023,415
1/17/2019 7:20,494,31,38,1023,415
1/17/2019 7:20,495,30,38,1023,415
1/17/2019 7:20,496,30,38,1023,223
1/17/2019 7:21,497,30,37,1023,415
1/17/2019 7:21,498,31,37,1023,415
1/17/2019 7:21,499,31,37,1023,222
1/17/2019 7:21,500,31,37,1023,415
1/17/2019 7:22,501,31,38,1023,415
1/17/2019 7:22,502,31,38,1023,415
1/17/2019 7:22,503,31,38,1023,229
1/17/2019 7:23,504,31,38,1023,415
1/17/2019 7:23,505,31,38,1023,415
1/17/2019 7:23,506,31,38,1023,232
1/17/2019 7:24,507,31,38,1023,415
1/17/2019 7:24,508,31,38,1023,415
1/17/2019 7:24,509,31,38,1023,415
1/17/2019 7:25,510,31,38,1023,229
1/17/2019 7:25,511,31,38,1023,415
1/17/2019 7:25,512,31,38,1023,415
1/17/2019 7:26,513,31,38,1023,415
1/17/2019 7:26,514,31,38,1023,225
1/17/2019 7:26,515,31,38,1023,415
1/17/2019 7:27,516,31,37,1023,415
1/17/2019 7:27,517,31,37,1023,415
1/17/2019 7:27,518,31,37,1023,223
1/17/2019 7:28,519,31,37,1023,415
1/17/2019 7:28,520,31,36,1023,415
1/17/2019 7:28,521,30,36,1023,415
1/17/2019 7:29,522,30,36,1023,219
1/17/2019 7:29,523,30,36,1023,415
1/17/2019 7:29,524,30,36,1023,415
1/17/2019 7:29,525,30,36,1023,218
1/17/2019 7:30,526,30,36,1023,415
1/17/2019 7:30,527,30,35,1023,415
1/17/2019 7:30,528,31,35,1023,415
1/17/2019 7:31,529,31,35,1023,218
1/17/2019 7:31,530,31,35,1023,415
1/17/2019 7:31,531,31,35,1023,415
1/17/2019 7:32,532,31,35,1023,415
1/17/2019 7:32,533,31,35,1023,218
1/17/2019 7:32,534,31,35,1023,415
1/17/2019 7:33,535,31,37,1023,415
1/17/2019 7:33,536,31,37,1023,415
1/17/2019 7:33,537,31,37,1023,223
1/17/2019 7:34,538,31,37,1023,415
1/17/2019 7:34,539,31,35,1023,415
1/17/2019 7:34,540,30,35,1023,415
1/17/2019 7:35,541,30,35,1023,220
1/17/2019 7:35,542,30,35,1023,415
