created_at,entry_id,Temperature,Humidity,CO,Hydrogen
1/20/2019 17:21,4839,27,62,1023,50
1/20/2019 17:22,4840,27,62,1023,38
1/20/2019 17:22,4841,27,62,1023,50
1/20/2019 17:22,4842,27,62,1023,50
1/20/2019 17:23,4843,27,62,1023,50
1/20/2019 17:23,4844,27,62,1023,38
1/20/2019 17:23,4845,27,62,1023,50
1/20/2019 17:24,4846,27,62,1023,50
1/20/2019 17:24,4847,27,62,1023,50
1/20/2019 17:24,4848,27,62,1023,38
1/20/2019 17:25,4849,27,62,1023,50
1/20/2019 17:25,4850,27,62,1023,50
1/20/2019 17:25,4851,27,62,1023,50
1/20/2019 17:25,4852,27,62,1023,37
1/20/2019 17:26,4853,27,61,1023,50
1/20/2019 17:26,4854,27,61,1023,50
1/20/2019 17:26,4855,27,61,1023,50
1/20/2019 17:27,4856,27,61,1023,39
1/20/2019 17:27,4857,27,61,1023,50
1/20/2019 17:27,4858,27,61,1023,50
1/20/2019 17:28,4859,27,61,1023,50
1/20/2019 17:28,4860,27,61,1023,37
1/20/2019 17:28,4861,27,61,1023,50
1/20/2019 17:29,4862,27,61,1023,50
1/20/2019 17:29,4863,27,61,1023,50
1/20/2019 17:29,4864,27,61,1023,38
1/20/2019 17:30,4865,27,61,1023,50
1/20/2019 17:30,4866,27,61,1023,50
1/20/2019 17:30,4867,27,61,1023,50
1/20/2019 17:31,4868,27,61,1023,37
1/20/2019 17:31,4869,27,61,1023,50
1/20/2019 17:31,4870,27,61,1023,50
1/20/2019 17:32,4871,27,61,1023,50
1/20/2019 17:32,4872,27,61,1023,38
1/20/2019 17:32,4873,27,61,1023,50
1/20/2019 17:32,4874,27,61,1023,50
1/20/2019 17:33,4875,27,61,1023,50
1/20/2019 17:33,4876,27,61,1023,38
1/20/2019 17:33,4877,27,61,1023,50
1/20/2019 17:34,4878,27,61,1023,50
1/20/2019 17:34,4879,27,61,1023,38
1/20/2019 17:34,4880,27,61,1023,50
1/20/2019 17:35,4881,27,61,1023,50
1/20/2019 17:35,4882,27,61,1023,50
1/20/2019 17:35,4883,27,61,1023,38
1/20/2019 17:36,4884,27,61,1023,50
1/20/2019 17:36,4885,27,61,1023,50
1/20/2019 17:36,4886,27,61,1023,50
1/20/2019 17:37,4887,27,61,1023,37
1/20/2019 17:37,4888,27,61,1023,50
1/20/2019 17:37,4889,27,61,1023,50
1/21/2019 2:45,4890,27,61,1023,50
1/21/2019 2:46,4891,27,61,1023,40
1/21/2019 2:46,4892,27,61,1023,50
1/21/2019 2:46,4893,27,61,1023,50
1/21/2019 2:47,4894,27,61,1023,50
1/21/2019 2:47,4895,27,61,1023,40
1/21/2019 2:47,4896,28,61,1023,50
1/21/2019 2:47,4897,28,61,1023,50
1/21/2019 2:48,4898,28,61,1023,50
1/21/2019 2:48,4899,28,61,1023,41
1/21/2019 2:48,4900,27,61,1023,50
1/21/2019 2:49,4901,27,61,1023,50
1/21/2019 2:49,4902,27,61,1023,40
1/21/2019 2:49,4903,27,61,1023,50
1/21/2019 2:50,4904,28,61,1023,50
1/21/2019 2:50,4905,28,61,1023,50
1/21/2019 2:50,4906,28,61,1023,41
1/21/2019 2:51,4907,28,61,1023,50
1/21/2019 2:51,4908,28,61,1023,50
1/21/2019 2:51,4909,28,61,1023,50
1/21/2019 2:52,4910,28,61,1023,41
1/21/2019 2:52,4911,27,61,1023,50
1/21/2019 2:52,4912,27,61,1023,50
1/21/2019 2:53,4913,27,61,1023,50
1/21/2019 2:53,4914,28,61,1023,41
1/21/2019 2:53,4915,28,61,1023,50
1/21/2019 2:54,4916,28,61,1023,50
1/21/2019 2:54,4917,28,61,1023,50
1/21/2019 2:54,4918,27,61,1023,40
1/21/2019 2:54,4919,27,61,1023,50
1/21/2019 2:55,4920,27,61,1023,50
1/21/2019 2:55,4921,28,61,1023,50
1/21/2019 2:55,4922,28,61,1023,40
1/21/2019 2:56,4923,28,61,1023,50
1/21/2019 2:56,4924,28,61,1023,50
1/21/2019 2:56,4925,28,61,1023,40
1/21/2019 2:57,4926,28,61,1023,50
1/21/2019 2:57,4927,28,61,1023,50
1/21/2019 2:57,4928,28,62,1023,50
1/21/2019 2:58,4929,28,62,1023,40
1/21/2019 2:58,4930,28,62,1023,50
1/21/2019 2:58,4931,28,62,1023,50
1/21/2019 2:59,4932,28,61,1023,50
1/21/2019 2:59,4933,28,61,1023,40
1/21/2019 2:59,4934,28,61,1023,50
1/21/2019 3:00,4935,28,61,1023,50
1/21/2019 3:00,4936,28,62,1023,50
1/21/2019 3:00,4937,27,62,1023,40
1/21/2019 3:00,4938,27,62,1023,50
1/21/2019 3:01,4939,27,62,1023,50
1/21/2019 3:01,4940,27,61,1023,50
1/21/2019 3:01,4941,28,61,1023,39
1/21/2019 3:02,4942,28,61,1023,50
1/21/2019 3:02,4943,28,61,1023,50
1/21/2019 3:02,4944,28,62,1023,50
1/21/2019 3:03,4945,28,62,1023,40
1/21/2019 3:03,4946,28,62,1023,50
1/21/2019 3:03,4947,28,62,1023,50
1/21/2019 3:04,4948,28,61,1023,50
1/21/2019 3:04,4949,28,61,1023,40
1/21/2019 3:04,4950,28,61,1023,50
1/21/2019 3:05,4951,28,61,1023,50
1/21/2019 3:05,4952,28,62,1023,50
1/21/2019 3:05,4953,28,62,1023,40
1/21/2019 3:06,4954,28,62,1023,50
1/21/2019 3:06,4955,28,62,1023,50
1/21/2019 3:06,4956,28,62,1023,50
1/21/2019 3:07,4957,28,62,1023,41
1/21/2019 3:07,4958,28,62,1023,50
1/21/2019 3:07,4959,28,62,1023,50
1/21/2019 3:08,4960,28,62,1023,50
1/21/2019 3:08,4961,28,62,1023,40
1/21/2019 3:08,4962,28,62,1023,50
1/21/2019 3:08,4963,28,62,1023,50
1/21/2019 3:09,4964,27,62,1023,50
1/21/2019 3:09,4965,27,62,1023,41
1/21/2019 3:09,4966,27,62,1023,50
1/21/2019 3:10,4967,27,62,1023,50
1/21/2019 3:10,4968,27,62,1023,50
1/21/2019 3:10,4969,27,62,1023,41
1/21/2019 3:11,4970,27,62,1023,50
1/21/2019 3:11,4971,27,62,1023,50
1/21/2019 3:11,4972,28,62,1023,50
1/21/2019 3:12,4973,28,62,1023,40
1/21/2019 3:12,4974,28,62,1023,50
1/21/2019 3:12,4975,28,62,1023,50
1/21/2019 3:13,4976,28,62,1023,50
1/21/2019 3:13,4977,28,62,1023,41
1/21/2019 3:13,4978,28,62,1023,50
1/21/2019 3:14,4979,28,62,1023,50
1/21/2019 3:14,4980,28,62,1023,50
1/21/2019 3:14,4981,28,62,1023,40
1/21/2019 3:14,4982,28,62,1023,50
1/21/2019 3:15,4983,28,62,1023,50
1/21/2019 3:15,4984,28,62,1023,50
1/21/2019 3:15,4985,28,63,1023,41
1/21/2019 3:16,4986,28,63,1023,50
1/21/2019 3:16,4987,28,63,1023,50
1/21/2019 3:16,4988,28,63,1023,50
1/21/2019 3:17,4989,28,62,1023,41
1/21/2019 3:17,4990,28,62,1023,50
1/21/2019 3:17,4991,28,62,1023,50
1/21/2019 3:18,4992,28,62,1023,50
1/21/2019 3:18,4993,28,62,1023,41
1/21/2019 3:18,4994,28,62,1023,50
1/21/2019 3:19,4995,28,62,1023,50
1/21/2019 3:19,4996,28,62,1023,50
1/21/2019 3:19,4997,28,62,1023,41
1/21/2019 3:20,4998,27,62,1023,50
1/21/2019 3:20,4999,27,62,1023,50
1/21/2019 3:20,5000,27,62,1023,50
1/21/2019 3:20,5001,27,63,1023,41
1/21/2019 3:21,5002,28,63,1023,50
1/21/2019 3:21,5003,28,63,1023,50
1/21/2019 3:21,5004,28,63,1023,50
1/21/2019 3:22,5005,28,63,1023,40
1/21/2019 3:22,5006,28,63,1023,50
1/21/2019 3:22,5007,28,63,1023,50
1/21/2019 3:23,5008,28,62,1023,50
1/21/2019 3:23,5009,28,62,1023,40
1/21/2019 3:23,5010,28,62,1023,50
1/21/2019 3:24,5011,28,63,1023,50
1/21/2019 3:24,5012,28,63,1023,50
1/21/2019 3:24,5013,28,63,1023,40
1/21/2019 3:25,5014,28,63,1023,50
1/21/2019 3:25,5015,28,63,1023,50
1/21/2019 3:25,5016,28,63,1023,50
1/21/2019 3:26,5017,28,63,1023,41
1/21/2019 3:26,5018,28,63,1023,50
1/21/2019 3:26,5019,28,63,1023,50
1/21/2019 3:27,5020,28,63,1023,50
1/21/2019 3:27,5021,28,63,1023,41
1/21/2019 3:27,5022,28,63,1023,50
1/21/2019 3:27,5023,28,63,1023,50
1/21/2019 3:28,5024,28,63,1023,41
1/21/2019 3:28,5025,28,63,1023,50
1/21/2019 3:28,5026,28,63,1023,50
1/21/2019 3:29,5027,28,63,1023,40
1/21/2019 3:29,5028,28,63,1023,50
1/21/2019 3:29,5029,28,63,1023,50
1/21/2019 3:30,5030,28,63,1023,42
1/21/2019 3:30,5031,28,63,1023,50
1/21/2019 3:30,5032,28,63,1023,50
1/21/2019 3:31,5033,28,63,1023,50
1/21/2019 3:31,5034,28,63,1023,40
1/21/2019 3:31,5035,28,63,1023,50
1/21/2019 3:31,5036,28,63,1023,50
1/21/2019 3:32,5037,28,63,1023,50
1/21/2019 3:32,5038,28,63,1023,40
1/21/2019 3:32,5039,28,63,1023,50
1/21/2019 3:33,5040,28,63,1023,50
1/21/2019 3:33,5041,28,63,1023,50
1/21/2019 3:33,5042,28,63,1023,41
1/21/2019 3:34,5043,28,63,1023,50
1/21/2019 3:34,5044,28,63,1023,50
1/21/2019 3:34,5045,28,62,1023,50
1/21/2019 3:35,5046,28,62,1023,42
1/21/2019 3:35,5047,28,62,1023,50
1/21/2019 3:35,5048,28,62,1023,50
1/21/2019 3:36,5049,28,62,1023,50
1/21/2019 3:36,5050,28,62,1023,41
1/21/2019 3:36,5051,28,62,1023,50
1/21/2019 3:37,5052,28,62,1023,50
1/21/2019 3:37,5053,28,62,1023,41
1/21/2019 3:37,5054,28,62,1023,50
1/21/2019 3:37,5055,28,62,1023,50
1/21/2019 3:38,5056,28,62,1023,50
1/21/2019 3:38,5057,28,62,1023,41
1/21/2019 3:38,5058,28,62,1023,50
1/21/2019 3:39,5059,28,62,1023,50
1/21/2019 3:39,5060,28,62,1023,50
1/21/2019 3:39,5061,28,62,1023,40
1/21/2019 3:40,5062,28,62,1023,50
1/21/2019 3:40,5063,28,62,1023,50
1/21/2019 3:40,5064,28,62,1023,50
1/21/2019 17:42,5065,28,62,1023,50
1/21/2019 17:42,5066,28,62,1023,50
1/21/2019 17:43,5067,28,62,1023,42
1/21/2019 17:43,5068,28,62,1023,50
1/21/2019 17:43,5069,28,62,1023,50
1/21/2019 17:43,5070,28,62,1023,41
1/21/2019 17:44,5071,28,62,1023,50
1/21/2019 17:44,5072,28,62,1023,50
1/21/2019 17:44,5073,28,62,1023,50
1/21/2019 17:45,5074,28,62,1023,42
1/21/2019 17:45,5075,28,62,1023,50
1/21/2019 17:45,5076,28,62,1023,50
1/21/2019 17:46,5077,28,62,1023,50
1/21/2019 17:46,5078,28,62,1023,42
1/21/2019 17:46,5079,28,62,1023,50
1/21/2019 17:47,5080,28,62,1023,50
1/21/2019 17:47,5081,28,62,1023,50
1/21/2019 17:47,5082,28,62,1023,41
1/21/2019 17:48,5083,28,62,1023,50
1/21/2019 17:48,5084,28,62,1023,50
1/21/2019 17:48,5085,28,62,1023,50
1/21/2019 17:49,5086,28,62,1023,42
1/21/2019 17:49,5087,28,62,1023,50
1/21/2019 17:49,5088,28,62,1023,50
1/21/2019 17:50,5089,28,62,1023,41
1/21/2019 17:50,5090,28,62,1023,50
1/21/2019 17:50,5091,28,62,1023,50
1/21/2019 17:51,5092,28,62,1023,50
1/21/2019 17:51,5093,28,62,1023,42
1/21/2019 17:51,5094,28,62,1023,50
1/21/2019 17:51,5095,28,62,1023,50
1/21/2019 17:52,5096,28,62,1023,50
1/21/2019 17:52,5097,28,62,1023,41
1/21/2019 17:52,5098,28,62,1023,50
1/21/2019 17:53,5099,28,62,1023,50
1/21/2019 17:53,5100,28,62,1023,50
1/21/2019 17:53,5101,28,62,1023,41
1/21/2019 17:54,5102,28,62,1023,50
1/21/2019 17:54,5103,28,62,1023,50
1/21/2019 17:54,5104,28,62,1023,50
1/21/2019 17:55,5105,28,62,1023,41
1/21/2019 17:55,5106,28,62,1023,50
1/21/2019 17:55,5107,28,61,1023,50
1/21/2019 17:56,5108,28,61,1023,50
1/21/2019 17:56,5109,28,61,1023,42
1/21/2019 17:56,5110,28,61,1023,50
1/21/2019 17:57,5111,28,61,1023,50
1/21/2019 17:57,5112,28,61,1023,50
1/21/2019 17:57,5113,28,61,1023,41
1/21/2019 17:58,5114,28,61,1023,50
1/21/2019 17:58,5115,28,61,1023,50
1/21/2019 17:58,5116,28,61,1023,50
1/21/2019 17:59,5117,28,61,1023,42
1/21/2019 17:59,5118,28,61,1023,50
1/21/2019 17:59,5119,28,61,1023,50
1/21/2019 18:00,5120,28,61,1023,50
1/21/2019 18:00,5121,28,61,1023,41
1/21/2019 18:00,5122,28,61,1023,50
1/21/2019 18:00,5123,28,61,1023,50
1/21/2019 18:01,5124,28,61,1023,50
1/21/2019 18:01,5125,28,61,1023,41
1/21/2019 18:01,5126,28,61,1023,50
1/21/2019 18:02,5127,28,61,1023,50
1/21/2019 18:02,5128,28,61,1023,42
1/21/2019 18:02,5129,28,61,1023,50
1/21/2019 18:03,5130,28,61,1023,50
1/21/2019 18:03,5131,28,61,1023,50
1/21/2019 18:03,5132,28,61,1023,41
1/21/2019 18:04,5133,28,61,1023,50
1/21/2019 18:04,5134,28,62,1023,50
1/21/2019 18:04,5135,28,62,1023,42
1/21/2019 18:04,5136,28,62,1023,50
1/21/2019 18:05,5137,28,62,1023,50
1/21/2019 18:05,5138,28,61,1023,50
1/21/2019 18:05,5139,28,61,1023,42
1/21/2019 18:06,5140,28,61,1023,50
1/21/2019 18:06,5141,28,61,1023,50
1/21/2019 18:06,5142,28,61,1023,41
1/21/2019 18:07,5143,28,61,1023,50
1/21/2019 18:07,5144,28,59,1023,50
1/21/2019 18:07,5145,28,59,1023,50
1/21/2019 18:08,5146,28,59,1023,42
1/21/2019 18:08,5147,28,59,1023,50
1/21/2019 18:08,5148,27,59,1023,50
1/21/2019 18:09,5149,27,59,1023,50
1/21/2019 18:09,5150,27,59,1023,42
1/21/2019 18:09,5151,27,58,1023,50
1/21/2019 18:10,5152,28,58,1023,50
1/21/2019 18:10,5153,28,58,1023,50
1/21/2019 18:10,5154,28,58,1023,41
1/21/2019 18:10,5155,28,59,1023,50
1/21/2019 18:11,5156,27,59,1023,50
1/21/2019 18:11,5157,27,59,1023,50
1/21/2019 18:11,5158,27,59,1023,41
1/21/2019 18:12,5159,27,59,1023,50
1/21/2019 18:12,5160,27,59,1023,50
1/21/2019 18:12,5161,27,58,1023,50
1/21/2019 18:13,5162,27,58,1023,41
1/21/2019 18:13,5163,27,58,1023,50
1/21/2019 18:13,5164,27,58,1023,50
1/21/2019 18:14,5165,28,58,1023,50
1/21/2019 18:14,5166,28,58,1023,41
1/21/2019 18:14,5167,28,58,1023,50
1/21/2019 18:15,5168,27,58,1023,50
1/21/2019 18:15,5169,27,58,1023,50
1/21/2019 18:15,5170,27,58,1023,43
1/21/2019 18:16,5171,28,58,1023,50
1/21/2019 18:16,5172,28,58,1023,50
1/21/2019 18:16,5173,28,58,1023,50
1/21/2019 18:17,5174,28,58,1023,42
1/21/2019 18:17,5175,28,58,1023,50
1/21/2019 18:17,5176,28,58,1023,50
1/21/2019 18:18,5177,27,58,1023,50
1/21/2019 18:18,5178,27,58,1023,41
1/21/2019 18:18,5179,28,58,1023,50
1/21/2019 18:19,5180,28,58,1023,50
1/21/2019 18:19,5181,28,58,1023,50
1/21/2019 18:19,5182,28,58,1023,41
1/21/2019 18:19,5183,28,58,1023,50
1/21/2019 18:20,5184,28,58,1023,50
1/21/2019 18:20,5185,28,58,1023,50
1/21/2019 18:20,5186,28,58,1023,41
1/21/2019 18:21,5187,28,58,1023,50
1/21/2019 18:21,5188,28,58,1023,50
1/21/2019 18:21,5189,28,58,1023,50
1/21/2019 18:22,5190,28,58,1023,42
1/21/2019 18:22,5191,28,58,1023,50
1/21/2019 18:22,5192,28,58,1023,50
1/21/2019 18:23,5193,28,58,1023,50
1/21/2019 18:23,5194,28,59,1023,42
1/21/2019 18:23,5195,28,59,1023,50
1/21/2019 18:24,5196,28,59,1023,50
1/21/2019 18:24,5197,28,59,1023,50
1/21/2019 18:24,5198,28,59,1023,42
1/21/2019 18:25,5199,28,59,1023,50
1/21/2019 18:25,5200,28,59,1023,50
1/21/2019 18:25,5201,28,58,1023,50
1/21/2019 18:26,5202,28,58,1023,41
1/21/2019 18:26,5203,28,58,1023,50
1/21/2019 18:26,5204,28,58,1023,50
1/21/2019 18:26,5205,28,58,1023,50
1/21/2019 18:27,5206,28,58,1023,42
1/21/2019 18:27,5207,28,58,1023,50
1/21/2019 18:27,5208,28,58,1023,50
1/21/2019 18:28,5209,28,58,1023,50
1/21/2019 18:28,5210,28,58,1023,42
1/21/2019 18:28,5211,28,58,1023,50
1/21/2019 18:29,5212,28,58,1023,50
1/21/2019 18:29,5213,28,58,1023,50
1/21/2019 18:29,5214,28,58,1023,41
1/21/2019 18:30,5215,28,58,1023,50
1/21/2019 18:30,5216,28,58,1023,50
1/21/2019 18:30,5217,28,58,1023,50
1/21/2019 18:31,5218,28,58,1023,42
1/21/2019 18:31,5219,28,58,1023,50
1/21/2019 18:31,5220,28,58,1023,50
1/21/2019 18:32,5221,28,58,1023,50
1/21/2019 18:32,5222,28,58,1023,41
1/21/2019 18:32,5223,28,58,1023,50
1/21/2019 18:33,5224,28,58,1023,50
1/21/2019 18:33,5225,28,58,1023,50
1/21/2019 18:33,5226,28,58,1023,42
1/21/2019 18:33,5227,28,58,1023,50
1/21/2019 18:34,5228,28,58,1023,50
1/21/2019 18:34,5229,28,58,1023,50
1/21/2019 18:34,5230,28,58,1023,41
1/21/2019 18:35,5231,28,58,1023,50
1/21/2019 18:35,5232,28,58,1023,50
1/21/2019 18:35,5233,28,58,1023,50
1/21/2019 18:36,5234,28,58,1023,42
1/21/2019 18:36,5235,28,58,1023,50
1/21/2019 18:36,5236,28,58,1023,50
1/21/2019 18:37,5237,28,58,1023,50
1/21/2019 18:37,5238,28,58,1023,42
1/21/2019 18:37,5239,28,57,1023,50
1/21/2019 18:38,5240,28,57,1023,50
1/21/2019 18:38,5241,28,57,1023,50
1/21/2019 18:38,5242,28,57,1023,41
1/21/2019 18:39,5243,28,57,1023,50
1/21/2019 18:39,5244,28,57,1023,50
1/21/2019 18:39,5245,28,57,1023,50
1/21/2019 18:40,5246,28,57,1023,41
1/21/2019 18:40,5247,28,57,1023,50
1/21/2019 18:40,5248,28,57,1023,50
1/21/2019 18:41,5249,28,57,1023,50
1/21/2019 18:41,5250,28,57,1023,41
1/21/2019 18:41,5251,28,57,1023,50
1/21/2019 18:41,5252,28,58,1023,50
1/21/2019 18:42,5253,28,58,1023,50
1/21/2019 18:42,5254,28,58,1023,42
1/21/2019 18:42,5255,28,58,1023,50
1/21/2019 18:43,5256,28,58,1023,50
1/21/2019 18:43,5257,28,58,1023,50
1/21/2019 18:43,5258,28,58,1023,42
1/21/2019 18:44,5259,28,57,1023,50
1/21/2019 18:44,5260,28,57,1023,50
1/22/2019 17:05,5261,28,57,1023,50
1/22/2019 17:06,5262,28,57,1023,48
1/22/2019 17:06,5263,28,57,1023,50
1/22/2019 17:06,5264,28,57,1023,50
1/22/2019 17:07,5265,28,57,1023,46
1/22/2019 17:07,5266,28,57,1023,50
1/22/2019 17:07,5267,28,57,1023,50
1/22/2019 17:08,5268,28,57,1023,48
1/22/2019 17:08,5269,28,57,1023,50
1/22/2019 17:08,5270,28,57,1023,50
1/22/2019 17:09,5271,28,57,1023,50
1/22/2019 17:09,5272,28,57,1023,48
1/22/2019 17:09,5273,28,57,1023,50
1/22/2019 17:10,5274,28,57,1023,50
1/22/2019 17:10,5275,28,57,1023,50
1/22/2019 17:10,5276,28,57,1023,49
1/22/2019 17:11,5277,28,57,1023,50
1/22/2019 17:11,5278,28,57,1023,50
1/22/2019 17:11,5279,28,57,1023,50
1/22/2019 17:11,5280,28,57,1023,48
1/22/2019 17:12,5281,28,57,1023,50
1/22/2019 17:12,5282,28,57,1023,50
1/22/2019 17:12,5283,28,57,1023,50
1/22/2019 17:13,5284,28,57,1023,49
1/22/2019 17:13,5285,28,57,1023,50
1/22/2019 17:13,5286,28,57,1023,50
1/22/2019 17:14,5287,28,57,1023,48
1/22/2019 17:14,5288,28,57,1023,50
1/22/2019 17:14,5289,28,57,1023,50
1/22/2019 17:15,5290,28,57,1023,50
1/22/2019 17:15,5291,28,57,1023,49
1/22/2019 17:15,5292,28,56,1023,50
1/22/2019 17:16,5293,28,56,1023,50
1/22/2019 17:16,5294,28,56,1023,50
1/22/2019 17:16,5295,28,56,1023,49
1/22/2019 17:17,5296,28,56,1023,50
1/22/2019 17:17,5297,28,56,1023,50
1/22/2019 17:17,5298,28,56,1023,50
1/22/2019 17:17,5299,28,56,1023,49
1/22/2019 17:18,5300,28,56,1023,50
1/22/2019 17:18,5301,28,56,1023,50
1/22/2019 17:19,5302,28,56,1023,50
1/22/2019 17:20,5303,28,56,1023,50
1/22/2019 17:20,5304,28,56,1023,50
1/22/2019 17:21,5305,28,56,1023,50
1/22/2019 17:22,5306,28,57,1023,50
1/22/2019 17:22,5307,28,57,1023,50
1/22/2019 17:23,5308,28,57,1023,49
1/22/2019 17:23,5309,28,57,1023,50
1/22/2019 17:23,5310,28,57,1023,50
1/22/2019 17:24,5311,28,57,1023,50
1/22/2019 17:24,5312,28,56,1023,50
1/22/2019 17:24,5313,28,56,1023,50
1/22/2019 17:24,5314,28,56,1023,50
1/22/2019 17:25,5315,28,56,1023,50
1/22/2019 17:25,5316,28,56,1023,50
1/22/2019 17:25,5317,28,56,1023,50
1/22/2019 17:26,5318,28,56,1023,50
1/22/2019 17:26,5319,28,57,1023,51
1/22/2019 17:27,5320,28,57,1023,50
1/22/2019 17:27,5321,28,57,1023,50
1/22/2019 17:27,5322,28,57,1023,50
1/22/2019 17:28,5323,28,57,1023,50
1/22/2019 17:28,5324,28,57,1023,51
1/22/2019 17:29,5325,28,57,1023,50
1/22/2019 17:29,5326,28,57,1023,50
1/22/2019 17:29,5327,28,57,1023,50
1/22/2019 17:30,5328,28,57,1023,50
1/22/2019 17:30,5329,28,57,1023,50
1/22/2019 17:30,5330,28,57,1023,50
1/22/2019 17:31,5331,28,57,1023,50
1/22/2019 17:31,5332,28,57,1023,50
1/22/2019 17:31,5333,28,57,1023,49
1/22/2019 17:32,5334,28,57,1023,50
1/22/2019 17:32,5335,28,57,1023,50
1/22/2019 17:32,5336,28,57,1023,50
1/22/2019 17:33,5337,28,57,1023,50
1/22/2019 17:33,5338,28,57,1023,50
1/22/2019 17:33,5339,28,57,1023,50
1/22/2019 17:34,5340,28,57,1023,50
1/22/2019 17:34,5341,28,57,1023,49
1/22/2019 17:34,5342,28,57,1023,50
1/22/2019 17:35,5343,28,57,1023,50
1/22/2019 17:35,5344,28,57,1023,50
1/22/2019 17:35,5345,28,57,1023,50
1/22/2019 17:36,5346,28,57,1023,50
1/22/2019 17:36,5347,28,57,1023,50
1/22/2019 17:36,5348,28,57,1023,50
1/22/2019 17:36,5349,28,57,1023,50
1/22/2019 17:37,5350,28,57,1023,50
1/22/2019 17:37,5351,28,57,1023,50
1/22/2019 17:37,5352,28,57,1023,50
1/22/2019 17:38,5353,28,56,1023,52
1/22/2019 17:38,5354,28,56,1023,50
1/22/2019 17:38,5355,28,56,1023,50
1/22/2019 17:39,5356,28,56,1023,52
1/22/2019 17:39,5357,28,56,1023,50
1/22/2019 17:39,5358,28,56,1023,50
1/22/2019 17:40,5359,28,56,1023,50
1/22/2019 17:40,5360,28,56,1023,50
1/22/2019 17:40,5361,28,56,1023,50
1/22/2019 17:41,5362,28,56,1023,50
1/22/2019 17:41,5363,28,56,1023,51
1/22/2019 17:41,5364,28,56,1023,50
1/22/2019 17:42,5365,28,56,1023,51
1/22/2019 17:42,5366,28,56,1023,50
1/22/2019 17:42,5367,28,56,1023,50
1/22/2019 17:43,5368,28,56,1023,50
1/22/2019 17:43,5369,28,56,1023,50
1/22/2019 17:43,5370,28,56,1023,50
1/22/2019 17:43,5371,28,56,1023,50
1/22/2019 17:44,5372,28,56,1023,52
1/22/2019 17:44,5373,28,56,1023,50
1/22/2019 17:44,5374,28,56,1023,50
1/22/2019 17:45,5375,28,56,1023,50
1/22/2019 17:45,5376,28,56,1023,50
1/22/2019 17:45,5377,28,56,1023,50
1/22/2019 17:46,5378,28,56,1023,51
1/22/2019 17:46,5379,28,56,1023,50
1/22/2019 17:46,5380,28,56,1023,50
1/22/2019 17:46,5381,28,57,1023,51
1/22/2019 17:47,5382,28,57,1023,50
1/22/2019 17:47,5383,28,57,1023,50
1/22/2019 17:47,5384,28,56,1023,50
1/22/2019 17:48,5385,28,56,1023,51
1/22/2019 17:48,5386,28,56,1023,50
1/22/2019 17:48,5387,28,57,1023,50
1/22/2019 17:49,5388,28,57,1023,50
1/22/2019 17:49,5389,28,57,1023,52
1/22/2019 17:49,5390,28,57,1023,50
1/22/2019 17:50,5391,28,57,1023,50
1/22/2019 17:50,5392,28,57,1023,50
1/22/2019 17:50,5393,28,57,1023,50
1/22/2019 17:51,5394,28,58,1023,50
1/22/2019 17:51,5395,28,58,1023,50
1/22/2019 17:51,5396,28,58,1023,50
1/22/2019 17:51,5397,28,58,1023,51
1/22/2019 17:52,5398,28,57,1023,50
1/22/2019 17:52,5399,28,57,1023,50
1/22/2019 17:53,5400,28,57,1023,50
1/22/2019 17:53,5401,28,57,1023,51
1/22/2019 17:53,5402,28,57,1023,50
1/22/2019 17:53,5403,28,57,1023,50
1/22/2019 17:54,5404,28,57,1023,50
1/22/2019 17:54,5405,28,56,1023,52
1/22/2019 17:54,5406,28,56,1023,50
1/22/2019 17:55,5407,28,56,1023,50
1/22/2019 17:55,5408,28,56,1023,50
1/22/2019 17:55,5409,28,56,1023,51
1/22/2019 17:56,5410,28,56,1023,50
1/22/2019 17:56,5411,28,56,1023,50
1/22/2019 17:56,5412,28,56,1023,50
1/22/2019 17:57,5413,28,56,1023,51
1/22/2019 17:57,5414,28,56,1023,50
1/22/2019 17:57,5415,28,56,1023,50
1/22/2019 17:58,5416,28,56,1023,50
1/22/2019 17:58,5417,28,56,1023,53
1/22/2019 17:58,5418,28,57,1023,50
1/22/2019 17:59,5419,28,57,1023,50
1/22/2019 17:59,5420,28,57,1023,50
1/22/2019 17:59,5421,28,57,1023,51
1/22/2019 18:00,5422,28,57,1023,50
1/22/2019 18:00,5423,28,57,1023,50
1/22/2019 18:00,5424,28,57,1023,50
1/22/2019 18:00,5425,28,57,1023,53
1/22/2019 18:01,5426,28,57,1023,50
1/22/2019 18:01,5427,28,57,1023,50
1/22/2019 18:01,5428,28,57,1023,50
1/22/2019 18:02,5429,28,57,1023,52
1/22/2019 18:02,5430,28,57,1023,50
1/22/2019 18:02,5431,28,57,1023,50
1/22/2019 18:03,5432,28,57,1023,50
1/22/2019 18:03,5433,28,57,1023,52
1/22/2019 18:03,5434,28,57,1023,50
1/22/2019 18:04,5435,28,57,1023,50
1/22/2019 18:04,5436,28,57,1023,50
1/22/2019 18:04,5437,28,57,1023,51
1/22/2019 18:05,5438,28,57,1023,50
1/22/2019 18:05,5439,28,57,1023,50
1/22/2019 18:05,5440,28,57,1023,50
1/22/2019 18:06,5441,28,57,1023,52
1/22/2019 18:06,5442,28,57,1023,50
1/22/2019 18:06,5443,28,58,1023,50
1/22/2019 18:06,5444,28,58,1023,50
1/22/2019 18:07,5445,28,58,1023,52
